 Name,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab League states,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,China and India,Colombia,Comoros,Congo,"Congo, Dem. Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Dem. People's Rep. Korea,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (all income levels),East Asia & Pacific (IDA & IBRD),East Asia and the Pacific (IFC classification),EASTERN EUROPE,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (all income levels),Europe & Central Asia (IDA & IBRD),Europe and Central Asia (IFC classification),European Community,European Union,Faeroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Guiana,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,High income: nonOECD,High income: OECD,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (all income levels),Latin America & Caribbean (IDA & IBRD),Latin America and the Caribbean (IFC classification),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,"Low income, excluding China and India",Lower middle income,Low-income Africa,Luxembourg,"Macao SAR, China",Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Middle East & North Africa,Middle East & North Africa (all income levels),Middle East & North Africa (IDA & IBRD),Middle East (developing only),Middle East and North Africa (IFC classification),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,Northern Mariana Islands,Norway,OECD members,Oman,Other low-income,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Severely Indebted,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Asia (IFC classification),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (all income levels),SUB-SAHARAN AFRICA (excl. Nigeria),Sub-Saharan Africa (IDA & IBRD),Sub-Saharan Africa (IFC classification),Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,"Taiwan, China",Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Virgin Islands,West Bank and Gaza,World,Yemen,"Yemen, PDR",Zambia,Zimbabwe
1980,,,50671842749.176,,,,,,188764594335.204,,,316914217172.201,180089572669.806,,,,,,,230034482162.465,,2487792054.25254,,,,,1390221478.16284,,,,22883537368.4641,2146745049.13201,,,7246067043.52548,572212598544.322,,,,,,,,,,,89046052133.2526,,1127954910.90842,,,,,28373858467.9435,,5997594215.33402,,,,150683193774.268,,,13197657834.6413,2149379196053.54,,,,,,26922353077.5483,42072127197.9226,,,,,,5934974438006.55,,8893312455425.71,,,,7564063471867.4,,,105012942020.043,,1268412188614.45,,,4021869342.88946,,,1707799853460.85,,,157218675826.204,,,,,17077729015.2826,,,,,,17871853399014.9,,,5870444225.46832,,,,,,,,,237686710265.215,139114351869.298,,,54191397946.5464,,49009308707.8366,1168304033725.63,,2671867441614.39,8088253051.98977,,11019317235.7696,,143434126237.278,,,,,,,,,,,,,,,,,,,,,841993134241.811,,9934395204.34712,,,5300563231.60638,,32853813132.3184,,,,,,1030212000.41673,2086883394.04153,,432323031063.696,,,,,,,,,,,,24794885177.19,2888428426.58216,,,,,362004832364.586,,,50816490508.1387,,,,5810150577058.59,,139620281579.165,17594043827819.6,,,,,,,6603774724.1857,,,49216572090.2715,68363663816.9038,,88778465272.908,16946593240490.7,,,,,,,1418783349.03548,,,,,4573920318.60337,,,,,,26984384498.0536,,,,,,,126530187542.781,338767270279.397,338767270279.397,,,525595434900.128,11444193987.5419,,,,,,,,,,,,,234905811789.619,275222941408.812,,,,,64090899088.6124,,,,,9646372820.08583,,,,,,,,937633433731.25,5235429870000.4,,19318210587.3345,,,112830862820.945,,,,22427574375221.6,,,,
1981,,,60676909990.7924,,,,,,176470696397.196,,,332104522129.25,178627734380.481,,,,33570091597.7935,,,223849996627.215,411747703.294335,2604475363.25904,,,,,1500548225.22969,,,,25489972003.3919,2219711339.86179,,,9622168522.85198,593823971276.548,,,,,,,,,,,88197098813.456,,1745001576.99618,,,,,33710849177.8075,,5888696373.28807,,,,146329020464.067,,,12969754427.9659,2291199029908.99,,,,,,28706637513.3899,45512634249.0174,,,,,,5857616857270.33,,8801173478123.81,,,,7468446571602.79,,,106520719788.629,,1262558393038.08,,,5738626103.33799,,,1678156534315.01,,,157266016719.622,,,,,17025938362.2027,,,,,,18146410582346.4,,,5818386552.39749,,,,,,,,,245533549964.711,162753244153.904,,,55672959061.8574,,52626627257.1781,1151546380649.4,,2753694058408.31,8430586715.03432,,10818341189.7448,,151514420223.875,,,,,,,,,,,,,,,,,,,,,907450630811.256,,10305931435.8357,,,4710176117.05831,,34269301595.3482,,,,,,1054996888.99734,2082666565.74154,,477292084983.195,,,,,,,,,,,,23446484094.2734,2857861609.06469,,,,,360621406915.776,,,52823574174.4744,,,127256411235.933,6049268798805.43,,145622841903.395,17916924226948.1,,,,,,,7217679015.52633,,,52821423406.5556,72101943394.7956,,87244177783.336,17224955592616.7,,,,,,,1580575388.7043,,,,,4651818074.41948,,,,,,28728660252.2702,,,,,,,128003123169.178,352910875714.063,352910875714.063,,,508690595942.079,13998622416.5359,,,,,425416195655.135,425755305053.203,,425755305053.203,,,,,234821152187.948,281363370345.994,,,,,67104405158.1058,,,,,10500582134.6407,,,,,,,,924755528749.227,5452833497172.51,,20478105096.5495,,,122722058911.014,,,,22896620413470.8,,,,
1982,,,62687966642.7938,,,,,,163113648952.434,,,339404583690.165,181958638459.582,,,,32837700669.0115,,,223471006176.926,424921388.649482,2722257530.58629,,,,,1534227837.98777,,,,26733351849.9655,2397981774.13313,,,12608609286.7817,581732361513.437,,,,,,,,,,,88126656690.1081,,2796743553.79189,,,,,36660348117.9106,,6332337360.4946,,,,149696993853.898,,,13034621710.7474,2258014445886.81,,,,,,28611821989.035,50462770426.6632,,,,,,5896370949135.76,,8870053691831.44,,,,7530964555252.31,,,109843654132.739,,1287003303679.49,,,5811674055.11027,,,1670656756689.91,,,152671568341.421,,,,,16237450523.0985,,,,,,18337309165415.1,,,5541409349.20327,,,,,,,,,248670284731.138,174693580326.007,,,56332097418.1236,,55894546315.8464,1165436012591.06,,2826247524321.34,8377910216.2662,,10279190784.7963,,164986499365.963,,,,,,,,,,,,,,,,,,,,,926336527722.299,,11837112259.7748,,,4704029498.30055,,35882452903.1462,,,,,,1035137271.17351,2179975214.08574,,439459116800.546,,,,,,,,,,,,24950568453.6358,2702630321.52877,,,,,358925455250.543,,,51739936684.7794,,,117628958264.211,6089204510947.8,,146814954136.269,18076665373139,,,,,,,7888974932.9452,,,53372321762.3002,73329178476.377,,87398249549.6624,17424103128578.6,,,,,,,1570428354.64674,,,,,4952045455.16288,,,,,,30863853870.3923,,,,,,,127777798506.375,356067754987.309,356067754987.309,,,513369906844.117,14216154315.1506,,,,,417441108403.305,417773860669.076,,417773860669.076,,,,,233588456993.677,279635630592.024,,,,,69375381372.6269,,,,,10577000917.1865,,,,,2722585218.08177,,,942677618124.641,5504843579748.6,,18125936097.486,,,123248353935.098,,,,23099345295334,,,,
1983,,,66754414825.8622,,,,,,170562332321.421,,,340714995617.039,188528657854.297,,,,33644255465.0792,,,225237034757.317,418667710.334791,2411462011.7107,,,,,1552443264.11678,,,,27821826669.2381,2389954193.08967,,,12578680699.9177,600706354254.991,,,,,,,,,,,87912217221.3949,,2625132591.62122,,,,,38623573390.0516,,6548903598.64858,,,,154371073714.45,,,13544526783.8023,2755163542554.88,,,,,,26348924451.287,55312893140.275,,,,,,5989946713851.15,,9036054569745.27,,,,7677785540021.74,,,112503267217.112,,1302341297238.33,,,5716359505.00003,,,1708058263929.98,,,149933630389.905,,,,,16021368324.4572,,,,,,18793041177102.5,,,5585779440.38141,,,,,,,,,268866330204.406,568828338114.389,,,56460711896.5649,,59418909544.6832,1187507318879.41,,2867164530508.25,8438126161.44363,,10760913641.4664,,186609841423.761,,,,,,,,,,,,,,,,,,,,,1403385967297.42,,12365626335.4269,,,4750952321.76445,,36790025373.0023,,,,,,1040980129.177,2278408156.82902,,392450153086.004,,,,,,,,,,,,25866340973.629,2268399451.10115,,,,,363774485504.208,,,54229703124.8467,,,95189700304.0088,6300835247817.14,,147653531164.076,18463652436906.4,,,,,,,7998332434.63175,,,46583277329.8966,74326740635.6903,,88671662754.4963,17858397787396.1,,,,,,,1800272264.44256,,,,,4607269743.84282,,,,,,34724717991.6181,,,,,,,130013238222.482,382899896912.266,382899896912.266,,,515752088721.98,15498391626.1214,,,,,390026565437.239,390337464916.824,,390337464916.824,,,,,235491898937.759,281172818278.85,,,,,74189157293.0525,,,,,10999187392.3759,,,,,3513375843.66354,,,982503169957.131,5697408967749.56,,14588096657.9397,,,113492387633.272,,,,24036333027644,,,,
1984,,,67572688621.1597,,,,,,174104298848.395,,,355864374586.041,188874435077.916,,,,34456004480.8056,,,232467238486.483,395396803.166781,2488197228.06053,,,,,1719917077.49202,,,,29311774337.5643,2357016909.18421,,,13105685940.848,633646097150.152,,,,,,,,,,,91940602877.6411,,2336350430.9552,,,,,41682007151.736,,7417758263.31343,,,,159786581945.88,,,13138660354.2914,3183527315549.97,,,,,,27006146645.3215,57605205337.1946,,,,,,6128237033819.38,,9267733370785.37,,,,7864211724810.54,,,117815325732.951,,1315658049588.66,,,5919232267.95835,,,1755279185672.53,,,150167954246.456,,,,,16039412302.5084,,,,,,19690024327973.7,,,5922474451.09686,,,,,,,,,276517067841.137,847669873532.348,,,57390502127.4964,,56208036948.1261,1223883836014.82,,2980320508502.58,9320808561.76909,,11423458084.3287,,206995491627.641,,,,,,,,,,,,,,,,,,,,,1723826026843.93,,12651173622.0914,,,4727112032.459,,40490764383.8135,,,,,,1029107101.25648,2405843981.23035,,412686933258.811,,,,,,,,,,,,27083096525.9639,2154834285.77699,,,,,377590415959.844,,,55054053315.0061,,,78487783667.3176,6798957730487.29,,156890175262.861,19350918982139.1,,,,,,,7857077496.62295,,,48147965779.4465,67128154531.6432,,86644665354.2314,18726188814506,,,,,,,1699363894.45989,,,,,5015655606.65334,,,,,,37985149108.2074,,,,,,,141477421225.073,394688267075.46,394688267075.46,,,528464370292.601,16826473134.7166,,,,,385679097067.92,385986531076.756,,385986531076.757,,,,,248410336394.915,292869648496.856,,,,,78541601295.4729,,,,,11223054580.5577,,,,,3990532997.23308,,,1003744325246.1,6162376679493.33,,13927051199.5389,,,116561714557.792,,,,25443072162039.2,,,,
1985,,,69537434146.225,,,,,,162187215213.358,,,362307670796.001,193029754151.214,,,,37651893856.8608,,,239142712796.669,374444240.698206,2542110309.51471,,,,,2156271694.57952,,,,29242386278.9656,2452983761.58684,,,14275267640.4856,663954641927.688,,,,,,,,,,,93043350354.574,,1989582282.2463,,,,,43069813475.4968,,7796169045.81726,,,,166211826488.469,,,12124137769.1514,3662023938611.85,,,,,,28165992606.5962,59452836785.6964,,,,,,6282623593148.27,,9507725623616.59,,,,8066466303253.94,,,121268569113.708,,1348144366767.34,,,4704214287.19654,,,1799948590905.02,,,152031178691.755,,,,,15797242067.4316,,,,,,20430571971732.6,,,6174581033.06485,,,,,,,,,289361795978.841,1189232032878.53,,,58471509035.4366,,56899684409.0726,1256178662205.2,,3178781743160.97,9062830795.29769,,11463109400.3065,,218786874497.997,,,,,,,,,,,,,,,,,,,,,2154059693273.95,,13311293005.2148,,,4711262547.77515,,37452773507.8225,,3226958744.64037,,,,1018401161.757,2579022723.85352,,428844873406.428,,,,,,,,,,,,28309133751.09,2201515549.11758,,,,,376847193841.768,,,54614437612.0848,,,82490117712.6945,7087782012204.54,,165466508649.82,20100601344573.8,,,,,,,8604426965.07583,,,50464495477.2124,62322225130.6557,,91980176333.2613,19450770167872.3,,,,,,,1686313959.88006,,,,,5599051165.80985,,,,,,37550033667.2724,,,,,,,132794951361.053,415156169641.94,415156169641.94,,,548678747422.556,17785016015.2053,,,,,380587708257.448,380891083798.806,,380891083798.806,,,,,251749810179.733,297267592601.822,,,,,79761680249.9748,,,,,11382883512.307,,,,,3972561243.22662,,,1034298391827.78,6420767737626.46,,13631751111.8481,,,120653119402.208,,,,26735569358751.7,,,,
1986,,,63498108915.3106,,,,,,176670400111.76,,,372771339940.186,198306891111.349,,,,39137861764.9207,,,250647468518.994,404081564.444955,2622835559.93749,,,,,2428160355.62702,,,,29342278409.0022,2652467654.62661,,,17711431344.0288,684029252432.695,,,,,,,,,,,104881822774.926,,1802988068.26863,,,,,41088197915.6399,,7949543091.29479,,,,178321167031.203,,,14167370034.5626,3602347204234.65,,,,,,28098154310.4741,65969548299.8056,,,,,,6614865875659.85,,9997070978095.54,,,,8500094197525.82,,,126489564907.378,,1419873196945.56,,,4161806202.36989,,,1899209391921.01,,,152668785599.488,,,,,16223328316.2364,,,,,,21332947442606.3,,,6489297180.34765,,,,,,182450817245.56,,,301896494408.589,1143274852613.74,,,60225824857.2002,,62200385766.0854,1327126040239.71,,3292350913152.76,9713511792.00596,,12755475652.4137,,248982628731.206,,,,,,,,,,,,,,,,,,,,,2112962961140.02,,14078406342.742,,,4911610167.10178,,34667871986.5996,,3397243039.14945,,,,1127764309.30784,3000500270.29872,,388550167181.827,,,,,,,,,,,,32144295983.4973,2175691106.59456,,,,,390105531852.344,,,59107670687.3729,,,62604812763.1394,7339986723220.91,,163327574067.252,20920223797445.1,,,,,64038040680.0198,,8878149833.20835,,,54750647418.6008,64304628518.8456,,102746373532.52,20294010012241.5,,,,,,,1810554001.31791,,,,,6016203527.04566,,,,,,37600878781.3368,,,,,,,130248145390.199,432445135849.999,432445135849.998,,,585635957902.891,18123315314.7862,,,,,357929235963.121,358214549895.684,,358214549895.685,,,,,265209584446.151,305626502002.03,,,,,82848498054.7236,,,,,10978104494.8276,,,,,3774183612.28508,,,1093695877526.73,6652788967158.57,,15721474678.0831,,,120591529054.174,,,,27679929090044.5,,,,
1987,,,59521647949.6046,,,,,,178761254586.742,,,379125674457.092,202047695259.326,,,,40586063856.8688,,,258642031701.37,477849777.695644,2528343845.40191,,,,,2577218279.93134,,,,31280931131.5577,2630214990.29424,,,16061082695.3758,718129061620.478,,,,,,,,,,,104590022399.775,,1702447574.45307,,,,,40710110705.117,,8806932227.1213,,,,179379944006.943,,,15165077376.2238,3476588888646.87,,,,,,27183925306.6184,73141614103.6856,,,,,,6821152094153.04,,10308664529615.9,,,,8777467047445.98,,,130606112597.638,,1460241464269.32,,,3018059079.57064,,,1939284762194.15,,,153156329810.411,,,,,16024437848.1323,,,,,,22066282572829.5,,,6738037446.5206,,,,,,177146946021.304,,,317957748090.976,972007049168.046,,,62094676177.3402,,67844051965.5501,1380761986097.59,,3389125841148.4,10682139178.645,,13239738208.2154,,282958119079.78,,,,,,,,,,,,,,,,,,,,,1947456837233.42,,14537419462.824,,,4685738870.82039,,38921728390.9531,,3532294462.29919,,,,1171304535.41917,3513861383.50824,,403050091270.334,,,,,,,,,,,,32648065211.5406,2040266163.85627,,,,,395863100338.168,,,61188602369.6006,,,51749849535.892,7615459912890.74,,161718231941.24,21640810858664.9,,,,,71540014277.9156,,9949307472.58113,,,61503305569.1869,69242627774.3994,,109596950744.224,20988623730499.9,,,,,,,1695892396.73271,,,,,6313903746.56002,,,,,,39857220284.4331,,,,,,,139250971390.897,458536080666.346,458536080666.346,,,623221061417.652,18644780308.4398,,,,,353313945189.247,353595580163.435,,353595580163.435,,,,,273786772523.282,309997687560.428,,,,,92629511197.3772,,,,,11618489863.8996,258149381616.285,,,,4096838181.57464,,,1142694046241.74,6894043432193.73,,17677086674.6732,,,122972933759.859,,,,28388959482221.5,,,,
1988,,,57464547863.8629,,,,,,177839929914.891,,,407857395018.186,210006102051.371,,,,41640305608.2006,,,274320000720.544,554479770.465573,2651609029.76626,,,6885813551.10895,,3308309597.79935,,,,32684671010.8499,2780618429.9194,,,14216067927.5572,753696796515.365,,,,,,,,,,,111737472137.062,,1237814059.7435,,,,,42679496637.6255,,9667999923.40887,,,,177125612120.856,,,16403808721.2422,2976343779456.41,,,,,,26085220324.6289,70774092802.3917,,,,,,7137905848993.17,,10760003009562.1,,,,9181726109583.91,,,139278544616.731,,1536156565599.63,,,4239238780.84418,,,2024075141672.95,,,159818374000.795,,,,,16858891937.1621,,,,,,23256062419075.9,,,7194959678.47986,,,,,,191843427586.263,,,343592409591.295,398249029759.802,,,64005387052.6101,,72842968162.2535,1438086284777.89,,3618949940933.08,10480255889.3929,,14015846125.6632,,317327658147.319,,,,,,,,,,,,,,,,,,,,,1343462792926.33,,15641715787.1612,,,4752710819.97,,44814313559.4482,,3607781658.45424,,,,1159211752.23276,3675164572.23334,,414601560893.716,,,,,,,,,,,,36054075225.2143,2067557777.47108,,,,,406020322404.413,,,63913949292.5755,,,62473087001.1265,8048178230275.27,,156765305010.151,22802428760016.7,,,,,75150798502.7349,,8204238087.61943,,,142955169588.91,75171014479.1719,,117721746934.468,22132820839374.6,,,,,,,1836859669.14307,,,,,6292423106.46428,,,,,,45246415623.9754,,,,,,,144987025107.671,489581925427.077,489581925427.077,,,656994718897.945,18726908452.4348,,,,,377736809207.951,378037912229.667,,378037912229.668,,,,,280271844268.159,318355479379.486,,,,,106411990049.063,,,,,11751873721.8411,267675336498.079,,,,4465968017.04052,,,1209435632855.62,7291007220127.62,,18398966654.6702,,,129471666194.744,,,,29269055968333.5,,,,
1989,,,58819856627.7652,,,,,,155136962749.829,,,427198082975.681,218109664513.149,,6231836156.57522,,42719461762.8464,,,284261238121.709,611444394.491884,2487666167.74319,,,7058646030.37579,,3884084745.35909,,,,30837621711.2552,2790126364.67213,,,11865209597.2994,771458597526.179,,,,,,,,,,,112101331806.279,,1016755293.73089,,,,,43034951672.0535,,10710966381.8128,,,,176657801199.521,,,18101139564.5501,3094438282044.59,,,,,,25870870906.5912,71423466901.5853,,,,,,7406044037142.12,,11101863502766.3,,,,9489425858992.66,,,143105462555.313,,1592951155953.12,,,3706663231.04287,,,2091154950258.31,,,165571422736.111,,,,,17585387433.695,,,,,,23992745313104.5,,,7439216092.60477,,,,,,189676743105.123,,,363351307280.194,453436422980.022,,,67200782504.3614,,72116727717.6195,1481300735083.81,,3799586547166.94,10410810599.836,,13977777659.8808,,341163271299.217,,,,,,,,,,,,,,,,,,,,,1435298742127.68,,17084926610.2377,,,4750769719.43262,,47696011181.0557,,3838732404.79936,,,,1321546724.04137,3809659925.84828,,436515570511.211,,,,,,,,,,,,36625187457.9315,2158116480.3973,,,,,423652933223.856,,,64349254673.4553,,,60296219276.0832,8236228895393.36,,154903577814.275,23551768712940.2,,,,,78050492328.2227,,8233285859.49936,,,154841572184.457,78885394485.7211,,125464458956.644,22860616432575.1,,,,,,,1800700613.16316,,,,,6293728543.62729,,,,,,50099217093.8433,,,,,,,149470320376.805,514441002337.709,514441002337.709,,,696127529692.317,19316535252.2452,,,,,377976177907.374,378277471735.591,,378277471735.592,,,,,285466083201.752,327101317671.28,,,,,119194187653.495,,,,,12055021744.928,269156822335.318,,,,4475229482.90568,,,1234928517256.45,7461214907083.29,,18635484772.98,,,125609622885.084,,,,30251398219437.3,,,,
1990,,,60710296865.1968,,,,,,156436320635.446,,,433081640409.468,227895443531.073,,6129379642.38991,,45689730936.1867,,,292305738608.214,648458208.707686,2811077641.53724,,,7394585746.57793,,4416126701.82072,,,4889199669.20957,29951267501.7594,2785537081.31612,,,11383582317.3368,762516434938.224,,,,,,,,,,,111150851865.387,,1088818990.94876,,,,,42818088923.4098,,11152732790.4487,,,,178953432783.379,,,16498083191.246,3383196673873.09,,,,,,27842821131.3323,71231708273.1917,10813434033.7312,,,,,7675693339038.93,,11455213492869.1,,,,9778654879966.16,,,139859391262.163,,1637103527430.26,,,3255662081.54901,,,2206608960401.05,,,169202020660.915,,,,,17727532293.6855,,,,,,24631043985398.3,,,7015677906.61766,,,,,,195459811272.977,,452128737288.686,386145799568.502,692578977529.104,,,71618818418.4673,,78971762731.0507,1512463924494.87,,3976788959279.76,8904958219.37665,,14444164382.3643,,371464756640.2,,,,,,,,,,,,,,,,,,,,,1749957886262.69,,17985274097.9022,,,5073929641.04178,,50962174010.4386,,3736031541.53351,,,,1283687142.99155,3956908290.49861,,469134970217.667,,,,,,,,,,,,37768370056.2745,1779513976.76528,,3426903884.91784,,,432700937903.473,,,63629528698.1967,,,62590466496.8795,8325641988321.33,,157040864028.16,24217492931045.1,,,,,80736413696.395,,8737429497.92483,,,45380040867.1067,83810388479.3871,,134483489848.543,23461799875238.3,,,,,61184916982.5617,,1788870715.02755,,,,,6501559271.09503,,,,,,55978889987.4923,,,,,,,149042718836.95,542584692076.668,542584692076.668,,,729712172701.523,18407586239.6808,,,,,381041808836.209,381345546351.972,,381345546351.972,,,,2100170335.80316,285029271515.713,335696746339.03,,,,9274699579.70088,130068117161.154,,,,,13242675635.6166,294532350050.051,,,,4258946136.42776,,,1243230562558.87,7559531565021.29,,18007647612.0247,,,139552759933.219,,,,31261616319375.4,,,,
1991,,,62142386259.708,,,,,,181048472329.706,,,431848761377.347,234530243341.203,,5723103521.88062,,45046348579.8888,,,298418326373.187,722052716.873878,2977016741.61206,,,7799399431.62595,,4709924505.28722,,,5386746183.98806,24586476801.1501,2996134672.81944,,,11671388250.9471,752275394180.298,,,,,,,,,,,118888745191.287,,1552681538.36389,,,,,38472581774.3018,,10832518664.6531,,,,180304282515.305,,,17751610349.533,3342220352039.45,,,,,,31451228206.5998,83358462449.3722,11203796926.8336,,,,,7845984818904.34,,11629893554109.1,,,,9939509646431.6,,,125815871181.942,,1639844817104.74,,,4099942470.3974,,,2289926438731.73,,,176384805626.028,,,,,18915605581.9246,,,,,,25006235668159,,,7392773284.51654,,,,,,216310046132.494,,485266137413.367,391660216123.662,551329368643.189,,,71957384775.9681,,87792655715.5692,1542843802479.02,,4070256042928.51,7522026924.26426,,15067296021.6693,,409558435427.256,,,,,,,,,,,,,,,,,,,,,1636915434368.76,,19440464692.849,,,4589192038.65679,,57468336497.5913,,4078784657.4156,,,,1307270999.9576,4260903736.97421,,503381530594.275,,,,,,,,,,,,40912410841.0123,2263958813.00212,,4415728302.80841,,,446064236371.654,,,59985079790.973,,,76086712264.8156,8342319690334.49,,164945995015.472,24575984525930.5,,,,,84025703671.4108,,9296745487.71766,,,48718424914.5201,84166374575.7076,116755901524.967,140376668721.159,23777723198162.7,,,,,56315344379.2781,,1853135956.08409,,,,,6614205329.39514,,,,,,60349311426.449,,,,,,,153178904648.365,552016271176.12,552016271176.12,,,754893907753.792,19477111330.5062,,,,,410573551226.031,410900829198.147,,410900829198.147,,,,2199042829.98759,281837067032.418,334892332304.587,,,,9887662130.96146,141606327673.066,,,,,13491033704.8094,288173106172.021,,,,4052722822.08818,,,1241390006418.55,7586443108411.59,,19144039105.0991,,,146354559591.123,,,,31636119652254.9,,,,
1992,,,62805662482.5269,,,,,,207847871610.906,,,432911078082.819,239167130473.66,,5751435395.40017,,46540010359.6433,,21169942313.1852,305594117101.2,740558100.866994,2953185590.94271,,,7937691849.76937,,4749339218.38733,,,5671472403.29021,24266808460.1126,2944720150.71823,,,9901495649.59146,749812446644.936,,,,,,,,,,,123657494108.703,,1626229521.80318,,,,,32089184095.5766,,12271024436.2003,,,,186384751774.371,,,19755729716.5097,3571031669581.03,,,,,,33426024588.568,88297886416.8406,12292756752.2897,,,,,7969632341095.15,1303904883411.28,11831041485148.1,1449516472020.39,,,10108612758185.1,,,118940339334.484,,1673549872415.87,,,3535566379.56932,,,2347409538401.46,,,178656166315.058,,,,,19467633149.717,,,,,,25542563563468.5,,,7684017362.61388,,,,,,220123581880.077,,492234510560.004,411889528904.726,624133588909.734,,,72891002284.2235,,94878950566.3607,1545108508413.4,,4076504233185.79,9301676654.98347,,15106785108.6932,,431546807040.884,,,,,,,,,,,,,,,,,,,,,1757426993820.48,,19456721294.5341,,,4754164162.91737,,63334822591.9148,,3863917757.39075,,,,1151990506.9822,4515496643.56826,,527454285999.194,,,,,,,,,,,,40311702015.8558,1862050986.31733,,4649513674.03291,,,449341973271.293,,,60881301332.626,,,76191283619.1207,8609861263557.41,,168199079049.921,25094753359333.1,,,,,88899537536.4931,,10638709133.4219,,,48756929342.671,86488848542.199,129733117811.242,146476419734.216,24236484335241.7,,,,,52658907635.3702,683026587391.138,1934068949.18187,,,,,6825195306.32642,,,,,,64248823866.2529,,,,,,,156047336269.171,579967756929.798,579967756929.798,,,764622489199.965,20233943743.7338,,,,,410968279159.47,411295871778.637,,411295871778.638,,,,2289742719.07282,274026079794.303,333628132355.613,,,,9483782129.19883,154044487605.943,,,,,13355146986.1913,302540730018.605,,,,3782333478.10741,,,1276184064307.01,7856332137619.58,,21293234631.1132,,,149134311785.814,,,,32432418001883.4,,,,
