 Name,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab League states,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,China and India,Colombia,Comoros,Congo,"Congo, Dem. Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Dem. People's Rep. Korea,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (all income levels),East Asia & Pacific (IDA & IBRD),East Asia and the Pacific (IFC classification),EASTERN EUROPE,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (all income levels),Europe & Central Asia (IDA & IBRD),Europe and Central Asia (IFC classification),European Community,European Union,Faeroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Guiana,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,High income: nonOECD,High income: OECD,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (all income levels),Latin America & Caribbean (IDA & IBRD),Latin America and the Caribbean (IFC classification),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,"Low income, excluding China and India",Lower middle income,Low-income Africa,Luxembourg,"Macao SAR, China",Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Middle East & North Africa,Middle East & North Africa (all income levels),Middle East & North Africa (IDA & IBRD),Middle East (developing only),Middle East and North Africa (IFC classification),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,Northern Mariana Islands,Norway,OECD members,Oman,Other low-income,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Severely Indebted,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Asia (IFC classification),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (all income levels),SUB-SAHARAN AFRICA (excl. Nigeria),Sub-Saharan Africa (IDA & IBRD),Sub-Saharan Africa (IFC classification),Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,"Taiwan, China",Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Virgin Islands,West Bank and Gaza,World,Yemen,"Yemen, PDR",Zambia,Zimbabwe
2004,12476432,1521004,16612537,,,9220109,42160,158204457,18945315,1410904,47025,10043018,3971306,4086139,157311,493193,72031407,131102,4547723,5110738,138811,3836993,,334679,4496071,1857663,902629,91179697,,182991,3755402,6422634,3532388,6339546,8465225,15858471,227998,3270742,,1998368,51434672,4844762,75154,7900802,666239967,,21104745,300705,1801471,26341061,2099762,9238941,2137325,5652125,62989,512006,4962868,,11581622,2676194,387368,,4554387,1348818948,957065994,1073458358,945484372,,,6767042,37985527,2870221,382079,1929647,633649,37223729,160265808,186785128,419830506,207417934,,,241351860,,416964,2557584,185840898,30758439,,129204,681272,693649,2005623,40294916,10512132,,5429843,,50965,,80612,6274837,4741443,659399,376323,4505248,265064806,565780277,,,3585168,3270699,4797700,2110444778,146330,2709269218,199895674,398928766,598824440,583656162,112171799,35540422,13297990,2032174,,3358131,28057120,1351087,62634487,2860381,7227529,17423857,44608,24123278,,1304433,2530173,2811067,1061108730,240909000,273977130,266036367,,1038062,366970046,1955860,933524,1591496,2946125,,1571499,2676690948,258274982,,1241041402,,225900,223972,1028520,8864316,6254676,12883464,162196,6163582,199829,,,1523557,605075,,53195536,54096,152337428,175268966,150696092,,,2418415966,1725421,,1243110,301527,14915667,9798476,23483069,977648,,12574637,8071548,,115025,2002295,2622320,6535921,68347162,160301812,,2276525,586864095,1372580,,11368212,997527,77744714,,1645838,3131806,2887613,13628171,42553846,18495481,5072460,510393645,310420148,1837773,499196,,10463708,67117967,4308755,92708,,75523,12874884,5375667,3650163,,,41055,2683275,2070695,,2604997,973981,15636481,234478,5066073,23677661,768555132,768555132,,3884113,21149757,9574905,,79370,,54804,371038266,371079321,,371079321,,15143538,248684,529391,4456489,3614448,9083487,,3376117,18876870,31993177,505301,2748740,50469,640125,4995947,32983843,2313876,,,13643416,22029860,2829292,29340885,144443341,1177374564,1605252,12851966,104204,13186013,41130693,52438,1641336,3242471225,10114781,,5806816,6242504
2005,12969247,1510064,16835566,,,9556746,42782,162065758,19148908,1401871,47575,10178569,3999505,4134503,160713,534147,73051455,131532,4511062,5140743,142329,3955403,,344887,4574931,1857792,916030,92224752,,186399,3726978,6622001,3650631,6440468,8698515,16018324,232139,3292321,,2034901,51277386,5025057,75816,7987253,670338757,,21375978,308013,1858181,27204715,2129855,9401111,2139195,5660733,64495,520473,4973660,,11670344,2684203,393629,,4619838,1371016489,965012559,1081677902,953342215,,,6878671,38706636,2878350,401179,1985023,629579,38276287,161157784,186907890,421133646,207525654,,,242386740,,419045,2567723,190638748,30994423,,130732,702725,716120,1979374,40298252,10763711,,5440414,,51177,,80746,6422517,4838656,674286,376242,4577043,272723533,570193523,,,3670226,3268969,4786593,2133246982,148787,2746218924,204401916,408570026,612971942,593062003,113821014,35963531,13650646,2077831,,3418710,28203841,1358304,62614707,2948193,7297137,17909624,45490,24171920,,1344279,2558984,2853960,1068192589,244066320,277460742,269508650,,1026453,376071466,2025933,942245,1635088,2987001,,1543482,2713471662,265550056,,1261480584,,229542,229246,1029764,9130494,6435982,13148878,168058,6370827,201031,,,1568251,608714,,53945653,53968,155036171,179061465,153352284,,,2447921606,1721836,,1256930,301837,15075316,10106005,23681862,987547,,12722379,8092628,,116783,2025036,2655390,6784788,70159953,161841309,,2293747,591092996,1420353,,11676558,1009223,79331871,,1676002,3210005,2934746,13796306,43361571,18478569,5079962,513091384,319601986,1834642,584407,,10391601,66788368,4394719,93192,,77357,13304965,5517767,3637572,,,41399,2791066,2117167,,2604797,976479,15978102,240060,5211304,23960660,781275159,781275159,,4045801,21530626,9625259,,80096,,54912,381173563,381214962,,381214962,,15499997,251303,535160,4477600,3640276,9334248,,3449915,19440653,32177316,520410,2823622,50671,642931,5031534,33419567,2338884,,,14133034,21849100,3217402,29570557,145822985,1186441022,1605187,13001681,106797,13406968,41521821,52402,1683887,3283665185,10400051,,5966889,6314586
2006,13381926,1499018,17074632,,,9904946,43343,166162755,19350590,1390331,47936,10334386,4020734,4185803,164004,582041,73946800,132016,4478373,5176328,145962,4074234,,354266,4653862,1856780,930407,93226927,,189534,3698961,6829730,3773714,6542647,8940453,16149592,235997,3314134,,2071823,51135548,5204330,76494,8073485,674246565,,21641186,315524,1920572,28105901,2160018,9576845,2138456,5665968,65938,528421,4993580,,11749679,2693803,400110,,4684888,1393163927,972759148,1089854608,961009469,,,6993592,39417464,2886273,421845,2034079,625760,39339033,161959784,187096637,422448467,207694766,,,243363993,,422145,2578967,195466378,31213961,,132175,726202,739141,1954746,40278727,11021623,,5451272,,51383,,80835,6571632,4941039,690114,375603,4649688,280519257,574934135,,,3754641,3274155,4778102,2155857532,152490,2783134489,209041837,418235120,627276957,602414128,115500477,36344026,14000368,2134642,,3480361,28287168,1366188,62628868,3055456,7379825,18410616,46435,24294945,,1399616,2585553,2901435,1075265981,247243284,280959031,273004029,,1016673,385132860,2067312,950777,1693667,3027529,,1516118,2750210261,272995105,,1281896137,,233435,234649,1030935,9401628,6630299,13413776,173971,6589363,201696,,,1614015,611590,,54763986,53767,157752853,183061904,156025339,,,2477215156,1718148,,1271821,302238,15237078,10420109,23856079,997850,,12838036,8107946,,118678,2050357,2689061,7045342,72038832,163419500,,2314882,595490800,1474270,,12031766,1021959,80935686,,1706363,3289416,2979932,13965640,44161117,18459673,5083325,515927185,328990170,1826843,705630,,10322017,66502263,4501342,93692,,79213,13718513,5664556,3622640,,,42547,2885198,2181390,,2604701,981507,16367859,245611,5363188,24229843,793716436,793716436,,4226625,21918403,9671623,,80962,,55005,391641903,391684450,,391684450,,15834207,253931,542655,4506575,3666645,9637512,,3525763,20040656,32349481,531747,2901558,50922,645737,5072490,33836453,2366011,,,14639704,21678822,3746924,29813042,147269908,1195319019,1607195,13161957,109387,13626956,41922949,52297,1727514,3325144396,10691362,,6132276,6399242
2007,13732622,1487273,17330072,,,10265910,43876,170476001,19551139,1376748,48137,10405323,4035484,4238519,167231,635708,74732913,132544,4453195,5215888,149672,4194025,,362826,4732823,1854031,945715,94187803,,192429,3672411,7045682,3902143,6645934,9191007,16310314,239624,3336145,,2108767,50938015,5383489,77168,8159356,677920041,,21900459,323236,1987860,29048942,2190041,9765252,2136623,5668410,66946,535879,5031263,,11821300,2706664,406707,,4749547,1415278937,980262866,1097754863,968441566,,,7111360,40125077,2894056,443922,2077700,623061,40414625,162837209,187356251,423971415,207936768,,,244372257,,426099,2591348,200342915,31409817,,133516,751519,762774,1931082,40250554,11286107,,5459608,,51603,,80895,6722383,5049451,706893,374553,4722963,288474540,579955564,,,3838353,3286790,4770181,2178216928,156596,2820006983,213837457,427952598,641790055,611691895,117204512,36686401,14350186,2196534,,3543293,28420657,1374518,62675761,3181103,7470052,18926677,47438,24412339,,1467217,2608266,2952836,1082234126,250432281,284466605,276514660,,1008031,394202101,2086105,959337,1763560,3067520,,1495079,2786894495,280616595,,1302324423,,237321,240183,1031916,9677686,6835873,13677685,179982,6818462,202335,,,1660866,614412,,55641109,53502,160494324,187250663,158722078,,,2506277900,1715635,,1287810,302807,15402404,10741979,24009568,1008587,,12927712,8128046,,120689,2070484,2723220,7317654,73983514,165014602,,2342326,600027340,1536488,,12427886,1035615,82557936,,1736917,3369880,3023367,14136633,44953201,18443894,5084182,518896414,338612695,1816501,857419,,10162188,66327769,4620782,94212,,81110,14122305,5816863,3608204,,,43138,2968011,2270925,,2605478,989806,16799646,251153,5520411,24488750,805900799,805900799,,4422263,22348101,9714913,,81943,,55080,402447974,402491112,,402491112,,16152854,256567,551651,4544223,3703751,9978071,,3603881,20676460,32508950,540219,2982127,51227,648558,5118496,34239579,2395431,,,15164165,21524682,4391574,30067601,148704288,1203953477,1610943,13352582,111984,13845818,42335315,52176,1772246,3366850059,10989936,,6303190,6496087
2008,14054874,1476369,17605574,,,10640262,44378,174946300,19752158,1363148,48249,10622124,4050212,4333036,170374,689914,75454664,133098,4433893,5258411,153418,4315621,,370725,4811868,1848798,961880,95117172,,195171,3647394,7269411,4034473,6751205,9449398,16490904,243058,3358336,,2143409,50753409,5564685,77825,8244468,681538500,,22153563,331158,2057802,30033110,2219725,9966970,2135907,5669773,67459,542863,5082444,,11887529,2723614,413469,,4813774,1437384631,987711752,1105780875,975824223,,,7231181,40851002,2901916,467244,2117672,621754,41507507,163658008,187802628,425680267,208380285,,,245345611,,430546,2604831,205289475,31587991,,134772,778556,787066,1909007,40199766,11558586,,5468843,,51826,,80929,6874884,5162999,724620,373503,4796582,296626819,585266227,,,3921115,3291483,4761795,2200651999,159730,2857223676,218798154,437773523,656571677,620838676,118916170,37011518,14713750,2240444,,3607471,28595761,1383021,62682056,3324984,7566948,19456847,48471,24591830,,1546489,2630810,3006121,1089326235,253624599,287978386,280030938,,997190,403382182,2100569,968214,1839977,3103741,,1476717,2823906788,288392065,,1322813814,,241913,245858,1032785,9958739,7050872,13942891,186173,7054635,203634,,,1709219,616659,,56556588,53244,163289493,191578028,161465411,,,2535514723,1713988,,1305236,303575,15576278,11072216,24154226,1020634,,13003914,8162204,,122754,2089325,2757742,7602210,75993600,166632640,,2375610,604794462,1612726,,12849286,1049925,84212990,,1767700,3451168,3065695,14310866,45739976,18441750,5080000,522100389,348512520,1806414,1026773,,9985921,66248730,4750059,94775,,83021,14527030,5976255,3593624,,,44503,3042818,2391886,,2607966,994571,17257547,256722,5682389,24748920,817877285,817877285,,4626879,22722937,9755269,,82955,,55136,413601031,413645534,,413645534,,16468129,259216,561790,4584071,3755812,10300027,,3684200,21343892,32658233,547102,3065139,51560,651411,5168733,34646916,2427689,,,15706009,21384102,5074498,30324707,150141736,1212700909,1615997,13571695,114607,14063080,42763470,52081,1824082,3409173015,11295766,,6481069,6605353
2009,14398315,1467513,17905067,,,11029120,44873,179477763,19955888,1352359,48341,10847186,4063307,4428396,173428,737590,76175414,133640,4421023,5301687,157163,4440262,,378258,4891071,1840250,978746,96028649,,197885,3624463,7500235,4169101,6859193,9714511,16683127,246361,3380706,,2172662,50655949,5751110,78438,8328264,685073651,,22400406,339285,2127248,31057568,2248736,10181675,2133272,5672428,67607,549409,5119837,,11951756,2739334,420419,,4877513,1459512692,995088220,1113588859,983136464,,,7351809,41624805,2910034,491505,2156877,621005,42623937,164204920,188606416,427461643,209189811,,,246123684,,434944,2618718,210325141,31753829,,135928,807113,812138,1887072,40123981,11840834,,5478648,,52058,,80972,7029448,5280145,743230,373007,4870111,305029008,590070124,,,4002683,3284504,4754811,2223327970,160410,2895025826,223923482,447774374,671697856,629781810,120613145,37348101,15109280,2261587,,3695838,28714416,1391270,62652070,3486210,7774339,19999668,49508,24712010,,1635912,2660994,3058323,1096583357,256805736,291481576,283537022,,980697,412819326,2136682,977808,1915662,3131928,,1457813,2861495551,296293449,,1343425346,,246819,251696,1033622,10244897,7272524,14212429,192700,7293185,205221,,,1759633,618313,,57479951,53030,166162809,195982426,164285207,,,2565202102,1713262,,1324517,304468,15765072,11411781,24306439,1035036,,13084255,8206599,,124621,2111545,2792353,7899405,78067686,168173849,,2409875,609177715,1710578,,13269063,1064389,85918748,,1798774,3532949,3107810,14490184,46524725,18450123,5072286,524848589,358750374,1797137,1195380,,9895407,66234248,4883525,95384,,84980,14949500,6144794,3580006,,,44952,3115345,2462584,,2611932,1006589,17714158,262385,5848183,25025617,829722630,829722630,,4832243,22930377,9793130,,83894,,55174,425109740,425154692,,425154692,,16797396,261882,572486,4627539,3807911,10527281,,3766717,22036516,32800412,554365,3150226,51875,654317,5221655,35082894,2463291,,,16264901,21269621,5689598,30573978,151490722,1221776756,1621598,13806471,117263,14278102,43211927,51973,1877602,3451565675,11608707,,6667697,6726570
2010,14797694,1461599,18230398,,,11433115,45370,184000856,20163793,1346351,48467,11017251,4075960,4485924,176389,774051,76941068,134147,4411603,5350771,160869,4568836,,385612,4970471,1828009,996190,96931915,,200665,3600769,7737622,4304966,6970354,9985476,16871227,249596,3403185,,2194632,50472958,5945016,79008,8410313,688532785,,22640896,347625,2193987,32121415,2276834,10408966,2127868,5677983,68245,555576,5141037,,12016469,2752727,427559,,4940725,1481785366,1002404608,1121283951,990388139,,,7472292,42465972,2918538,516480,2197504,620064,43768154,164603777,189574442,429173175,210095830,,,246700179,,438920,2632137,215468716,31915279,,136995,836929,838032,1864927,40088888,12133847,,5482062,,52296,,81026,7186235,5399920,762685,373461,4943181,313717671,594415115,,,4082932,3295709,4744849,2245852503,160223,2933221539,229368379,458000657,687369036,638471941,122278345,37716500,15549001,2271996,,3765715,28797153,1398923,62643603,3662929,7889797,20553886,50532,24829133,,1733584,2692336,3107387,1103558562,259963708,294965406,287019844,,960516,422617437,2211689,988402,1985381,3149557,,1425740,2899547017,304303214,,1364331651,,251832,257686,1034493,10536295,7498804,14487862,199637,7530906,206365,,,1812441,619791,,58388317,52899,169133010,200358883,167200179,,,2595243803,1712551,,1345895,305220,15972815,11761394,24477977,1052445,,13181560,8250868,,126687,2136257,2826854,8209605,80204205,169663170,,2444129,613254237,1834555,,13672632,1078687,87686776,,1830167,3614995,3150393,14675723,47309835,18393520,5062088,527367499,369367162,1788473,1349478,,9830221,66247644,5017011,96051,,86967,15400635,6323796,3566047,,,46298,3189798,2505008,,2615093,1013281,18154504,268168,6017231,25329196,841493172,841493172,,5032249,23028108,9828884,,84687,,55201,436978077,437024375,,437024375,,17153256,264561,583309,4671177,3852549,10609278,,3851352,22749589,32937517,563433,3237089,52155,657281,5276099,35564197,2502514,,,16840537,21172699,6161490,30834234,152791943,1230912152,1627195,14206189,119962,14490421,43683067,51858,1932831,3493962132,11928382,,6864295,6859206
2011,15264598,1459381,18583561,,,11852498,45874,188495044,20376426,1345834,48649,11166980,4093052,4549357,179245,796306,77768403,134616,4402881,5425290,164530,4701592,,392823,5050069,1811419,1014201,97830532,,203524,3577330,7981444,4441017,7085258,10261999,17038535,252762,3425787,,2208264,50294675,6147109,79517,8490472,691988818,,22874731,356183,2257191,33223919,2303969,10649972,2061865,5687229,69076,561355,5155439,,12082393,2765401,434940,,5003360,1504048304,1009738327,1128915853,997655934,,,7592413,43382700,2927559,542085,2239823,618663,44941470,164256133,190661291,430252039,211122620,,,246531861,,442352,2645773,220728218,32075614,,137944,868120,864761,1842955,39378848,12438328,,5471420,,52543,,81096,7345140,5521989,782969,375006,5015713,322705940,597641017,,,4161663,3306190,4732555,2268496251,160654,2971933154,234965431,468471472,703436903,646880728,123904486,38123761,16038973,2279719,,3838416,28848347,1405940,62510713,3855907,8007771,21119173,51523,25015049,,1840504,2726126,3152454,1110571246,263096387,298415484,290476794,,943407,432812933,2333019,1000093,2047823,3154590,,1392985,2938120525,312412395,,1385373606,,258046,263843,1035428,10832931,7729173,14770991,207024,7766276,207483,,,1867842,620782,,59275312,52863,172213917,204711342,170222273,,,2625708130,1712050,,1369528,305668,16201695,12121181,24673013,1073342,,13300101,8291155,,129023,2153525,2861241,8533333,82403868,171011291,,2479954,616443216,1986360,,14051480,1092708,89522742,,1861891,3697201,3193662,14868269,48095910,18399464,5042279,528872704,380379303,1768113,1484993,,9776659,66303337,5150399,96777,,88981,15882266,6513900,3537919,,,44930,3266642,2557228,,2619446,1016862,18569975,274104,6189414,25664526,853198762,853198762,,5224984,23086389,9862343,,85304,,55204,449211841,449256771,,449256771,,17539923,267239,594186,4710289,3900234,10526374,,3937935,23481793,33071121,574652,3325724,52380,660286,5331846,36093447,2545621,,,17432690,21092530,6461097,31096726,153972756,1240334524,1632687,14597643,122709,14699759,44179794,51762,1991644,3535761542,12254907,,7071595,7003571
2012,15784301,1459114,18961440,,,12286368,46390,192963246,20592912,1349909,48876,11360102,4115499,4614743,181974,806678,78645073,135048,4399404,5464177,168164,4838309,,399773,5129856,1791138,1032815,98721348,,206427,3555800,8231713,4577647,7203824,10544144,17239606,255862,3448438,,2215201,50178456,6356437,79975,8568890,695519169,,23101711,364951,2317625,34364130,2330280,10905050,2055645,5699483,69580,566746,5164338,,12148880,2777215,442543,,5065339,1526117354,1017157157,1136679944,1005008277,,,7712362,44363443,2937189,568265,,616964,46141650,164625206,191774887,432080458,212226171,,,247095923,,445366,2659804,226099419,32238069,,138806,900385,892281,1821229,39479364,12753123,,5440422,,52790,,81196,7505811,5647205,804047,377483,5087692,331978470,601581194,,,4238967,3332303,4709650,2291414859,161369,3011152380,240545460,479192061,719737521,655027697,125492045,38562955,16573279,2286935,,3912997,28933881,1412410,62396406,4061971,8124889,21695274,52505,25141593,,1955102,2773855,3194423,1117702740,266203526,301841230,293907692,,932183,443371189,2490677,1012782,2104945,3149256,,1374292,2977153230,320634097,,1406389006,,264937,270112,1036418,11135017,7964173,15059565,214728,8000632,209701,,,1925594,622486,,60145499,52917,175390511,209039020,173338077,,,2656519133,1711867,,1395092,305995,16448955,12490945,24888192,1097476,,13436585,8323328,,131270,2166124,2895595,8870996,84665806,172421609,,2516549,620378693,2161559,,14415111,1106597,91419836,,1893877,3779582,3237467,15067036,48882270,18395639,5009660,531230606,391765759,1746904,1604075,,9729055,66437221,5285516,97564,,91030,16385803,6714189,3520319,,,45014,3344352,2621068,,2625101,1019789,18970146,280165,6365394,26026950,864821602,864821602,,5411718,23064354,9893609,,85772,,55190,461805547,461850561,,461850561,,17953940,269925,605227,4748680,3946311,10306703,,4026160,24234425,33200429,587491,3416172,52586,663292,5389229,36662268,2592265,,,18041164,21043666,6612594,31334695,155182003,1250130127,1638288,14819572,125494,14906157,44699598,51673,2052434,3578734424,12587626,,7289195,7159557
2013,16333412,1458648,19354174,,,12732763,46911,197395503,20811443,1356932,49127,11551685,4143781,4679119,184567,812280,79552351,135455,4401400,5490864,171789,4978823,,406418,5209865,1769632,1051962,99599041,,209347,3534819,8488178,4716987,7324932,10831843,17437353,258949,3470830,,2219605,50070017,6571561,80392,8645811,699105548,,23321982,373891,2376720,35540628,2355875,11171895,2050044,5713077,70348,571818,5166319,,12215432,2790167,450266,,5126545,1548158043,1024616149,1144440779,1012400717,,,7832095,45383448,2947472,594844,,615321,47365010,165187265,193018185,434226953,213449221,,,247856423,,448103,2673532,231582217,32412358,,139644,932642,920528,1799671,39613698,13075047,,5400333,,53051,,81357,7667927,5777159,825756,380607,5158827,341508301,605518337,,,4315284,3336086,4698422,2314397871,162712,3050825599,246269522,490158206,736427728,662970969,127041506,39023186,17137311,2296574,,3990175,29283998,1418370,62293393,4270294,8245507,22281086,53470,25251388,,2069644,2832000,3235013,1124876442,269276621,305235083,297303964,,922767,454238263,2663227,1026288,2158736,3140497,,1360879,3016651901,329001022,,1427521339,,271759,276375,1037458,11443267,8204206,15346226,222476,8237292,213052,,,1985104,623793,,60999975,53054,178624200,213325742,176509579,,,2687650879,1711068,,1421739,306334,16707453,12870734,25118500,1123938,,13587023,8349342,,133442,2183432,2929864,9222649,86984833,173779563,,2550797,624464094,2350852,,14765815,1120417,93361286,,1926036,3862203,3281566,15269590,49668537,18380992,4970936,533704009,403484180,1726963,1706821,,9689792,66611750,5422302,98377,,93108,16899223,6922433,3502512,,,45372,3422932,2664765,,2629163,1021499,19357062,286319,6546336,26405349,876384523,876384523,,5593464,22945591,9950588,,86142,,55177,474732223,474777595,,474777595,,18390843,272592,616407,4792299,3996107,10007087,,4115719,25008404,33322186,601492,3508176,52788,666169,5448154,37262158,2641249,,,18665686,21003947,6659495,31566304,156342210,1260129540,1644050,15058470,128306,15109908,45232418,51582,2114621,3622170238,12924482,,7515769,7325463
2014,16876928,1457453,19748272,,,13189103,47425,201789533,21029519,1364486,49378,11721170,4180208,4741751,187024,823306,80459145,135826,4406803,5505482,175429,5122843,,412657,5290137,1750294,1071600,100455246,,212251,3513651,8750599,4862157,7446946,11125150,17626367,262107,3492504,,2227221,49964114,6790306,80790,8721602,702781045,,23535863,382950,2436627,36751756,2380925,11447207,2041892,5725558,71306,576676,5171631,,12281037,2805496,457974,,5186833,1570149022,1032112416,1152271629,1019831379,,,7951665,46407408,2958409,621610,,614257,48606167,165760053,194265101,436424255,214671050,,,248664279,,450802,2686143,237175014,32576964,,140548,963463,949443,1777741,39805149,13399731,,5363922,,53318,,81613,7831098,5914063,847908,383908,5228812,351255175,609533297,,,4391207,3350443,4687640,2337245634,164360,3090707916,252109256,501353026,753462282,670795935,128556343,39487240,17709899,2311406,,4071104,29569796,1423896,62197978,4466756,8370033,22875343,54434,25405813,,2173983,2891710,3276810,1132028182,272305731,308575305,300655774,,914627,465329318,2820137,1040346,2212393,3137931,,1349839,3056365443,337559266,,1448632809,,278794,282456,1038503,11758638,8450006,15620993,229880,8481112,217707,,,2045516,624774,,61843003,53245,181861603,217560217,179683502,,,2718806177,1709400,,1448319,306657,16967124,13260534,25355612,1151357,,13744396,8381304,,135466,2217108,2964008,9588192,89354137,175201123,,2583169,628718701,2541408,,15111011,1134317,95323019,,1958189,3945258,3325559,15472480,50453938,18364057,4934742,536287027,415473474,1698951,1795258,,9651018,66790123,5560871,99183,,95221,17405857,7135478,3485390,,,45619,3502075,2700649,,2632812,1022690,19737832,292483,6733831,26783491,887864052,887864052,,5772353,22837535,10022092,,86464,,55190,487956540,488002159,,488002159,,18843070,275222,627714,4843205,4048932,9709384,,4206239,25805502,33431636,615916,3601435,53025,668802,5508579,37880004,2690950,,,19306040,20912854,6669991,31825636,157574756,1270173368,1650064,15320041,131145,15311501,45764246,51488,2178101,3665898740,13262798,,7749301,7498967
2015,17389625,1454334,20133470,,,13653564,47939,206144145,21245214,1370758,49598,11887157,4231046,4801853,189349,846757,81342972,136177,4414950,5541882,179106,5270127,,418442,5370711,1735500,1091641,101283707,,215098,3490391,9018776,5015273,7568579,11424071,17774151,265365,3513170,,2242274,49849372,7011173,81191,8796511,706463193,,23743532,392083,2498947,37996076,2405548,11728516,2025416,5735178,72278,581396,5182047,,12344958,2826216,465561,,5246100,1592052037,1039536660,1160040797,1027191702,,,8071065,47408940,2969971,648409,,615225,49860885,166317893,195561198,438672980,215935695,,,249470196,,453631,2696641,242878567,32722418,,141577,991860,978962,1774059,40176517,13723929,,5328008,,53582,,81993,7995002,6059371,870332,387050,5297422,361188884,613498923,,,4467196,3370121,4678423,2359841253,165975,3130642997,258029154,512772590,770801744,678564292,130038964,39941752,18275556,2332041,,4156060,29558567,1429050,62118491,4640975,8494914,23477019,55411,25535535,,2260983,2953398,3321586,1139031803,275282895,311858358,303955087,,907619,476581288,2939282,1054721,2268289,3148311,,1337724,3096137691,346344195,,1469771999,,285878,288253,1039509,12081795,8702133,15876925,236663,8735641,223247,,,2106195,625354,,62677416,53484,185064092,221732883,182821373,,,2749793496,1707490,,1473946,306861,17220411,13660349,25593149,1178737,,13903373,8421098,,137491,2259704,2997973,9967703,91768730,176592456,,2613041,632950198,2723156,,15456844,1148444,97286333,,1990221,4028824,3369123,15673109,51237880,18349081,4907358,538878317,427688676,1669311,1871167,,9603575,66944613,5701233,99952,,97363,17892701,7350979,3467649,,,46294,3581568,2733768,,2636126,1023745,20118458,298627,6929043,27149317,899241922,899241922,,5950074,22791357,10100222,,86812,,55223,501450924,501497218,,501497218,,19305000,277796,639129,4897811,4098592,9476226,,4297349,26626880,33525448,630202,3695716,53332,671086,5570360,38503089,2740071,,,19962087,20866322,6694720,32099343,158818305,1280021497,1656399,15594513,134007,15511223,46284562,51380,2242719,3709636614,13600529,,7988344,7678097
